,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Brand,New_Year
4497,Hyundai i10 Sportz 1.2,Coimbatore,6882.99,2014,47439,Petrol,Manual,First,20,1197,78,5,Hyundai,10
4498,Toyota Fortuner 3.0 Diesel,Hyderabad,19913.15,2010,193254,Diesel,Manual,First,11,2982,171,7,Toyota,14
4499,Tata Nano XTA,Bangalore,4292.29,2016,29000,Petrol,Automatic,First,21,624,37,4,Tata,8
4500,Renault Lodgy 110PS RxZ 8 Seater,Coimbatore,12922.85,2016,51681,Diesel,Manual,First,19,1461,108,8,Renault,8
4501,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,72815.6,2015,50000,Diesel,Automatic,First,12,2967,241,7,Audi,9
4502,Honda City i VTEC CVT VX,Mumbai,13719.99,2016,42666,Petrol,Automatic,First,18,1497,117,5,Honda,8
4503,Renault Duster 110PS Diesel RxL,Jaipur,8431.28,2013,65000,Diesel,Manual,Second,19,1461,108,5,Renault,11
4504,Honda Amaze S i-VTEC,Jaipur,7281.56,2014,18776,Petrol,Manual,First,17,1198,86,5,Honda,10
4505,Honda Amaze S i-Vtech,Jaipur,7281.56,2016,6714,Petrol,Manual,First,18,1198,86,5,Honda,8
4506,BMW 3 Series 320i,Pune,14563.12,2009,40000,Petrol,Automatic,Second,12,1995,154,5,BMW,15
4507,Maruti Ritz LDi,Coimbatore,5779.26,2011,88539,Diesel,Manual,First,23,1248,73,5,Maruti,13
4508,Honda City 1.5 S MT,Delhi,6515.08,2012,65055,Petrol,Manual,Second,17,1497,118,5,Honda,12
4509,BMW 3 Series 320d Sport Line,Mumbai,30505.9,2014,23000,Diesel,Automatic,First,18,1995,184,5,BMW,10
4510,Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Chennai,6131.84,2009,60000,Diesel,Manual,First,15,1896,105,5,Volkswagen,15
4511,Maruti Swift Dzire LXI,Kochi,6377.11,2013,59350,Petrol,Manual,First,19,1197,85,5,Maruti,11
4512,Jaguar XF 2.2 Litre Executive,Bangalore,58252.48,2015,19000,Diesel,Automatic,Second,16,2179,187,5,Jaguar,9
4513,Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,9718.97,2016,45560,Petrol,Automatic,First,16,1197,82,5,Hyundai,8
4514,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,6898.32,2009,118000,Diesel,Manual,First,12,2494,102,8,Toyota,15
4515,Maruti Eeco 7 Seater Standard,Chennai,5748.6,2016,55000,Petrol,Manual,First,15,1196,73,7,Maruti,8
4516,Audi A4 New 2.0 TDI Multitronic,Delhi,15636.19,2012,60000,Diesel,Automatic,Second,15,1968,140,5,Audi,12
4517,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Chennai,7664.8,2007,145000,Diesel,Manual,First,12,2494,102,8,Toyota,17
4518,Maruti Grand Vitara MT,Mumbai,6055.19,2008,46810,Petrol,Manual,First,9,1995,163,5,Maruti,16
4519,Volkswagen Vento 1.5 TDI Highline,Coimbatore,14946.36,2016,62767,Diesel,Manual,First,20,1498,103,5,Volkswagen,8
4520,Hyundai Elite i20 Petrol Asta,Kochi,12156.37,2018,18553,Petrol,Manual,First,18,1197,81,5,Hyundai,6
4521,Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,3219.22,2011,143143,Diesel,Manual,First,17,1399,67,5,Ford,13
4522,Mitsubishi Pajero Sport 4X4,Coimbatore,25171.2,2015,53497,Diesel,Manual,First,13,2477,175,7,Mitsubishi,9
4523,Hyundai Santa Fe 4X4,Bangalore,13643.34,2011,148000,Diesel,Manual,Second,14,2199,194,7,Hyundai,13
4524,Mahindra XUV500 W8 2WD,Pune,11052.64,2012,95000,Diesel,Manual,First,15,2179,140,7,Mahindra,12
4525,Toyota Innova 2.5 V Diesel 8-seater,Chennai,20694.96,2015,100000,Diesel,Manual,First,12,2494,102,8,Toyota,9
4526,Mercedes-Benz GLE 350d,Chennai,99642.4,2016,29000,Diesel,Automatic,First,11,2987,254,5,Mercedes-Benz,8
4527,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,11343.9,2014,87000,Diesel,Manual,First,12,2179,120,7,Mahindra,10
4528,Honda City 1.5 S AT,Kochi,7894.74,2014,56838,Petrol,Automatic,First,16,1497,118,5,Honda,10
4529,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,49054.72,2013,100000,Diesel,Automatic,First,12,2987,224,7,Mercedes-Benz,11
4530,Honda City 1.5 S MT,Kolkata,4982.12,2011,125000,Petrol,Manual,First,17,1497,118,5,Honda,13
4531,Maruti Wagon R VXI AMT,Kolkata,6055.19,2017,17000,Petrol,Automatic,First,22,998,67,5,Maruti,7
4532,Tata Indigo eCS GLE BSIII,Pune,2299.44,2013,70000,Petrol,Manual,Second,15,1193,65,5,Tata,11
4533,Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,4598.88,2010,50000,Petrol,Manual,Second,17,1197,80,5,Hyundai,14
4534,Honda Jazz Active,Kolkata,3050.59,2010,39800,Petrol,Manual,First,16,1198,90,5,Honda,14
4535,Maruti A-Star Lxi,Kolkata,2069.5,2010,60000,Petrol,Manual,First,19,998,66,5,Maruti,14
4536,BMW 3 Series 320d Highline,Hyderabad,20694.96,2009,58000,Diesel,Automatic,First,16,1995,181,5,BMW,15
4537,Skoda Yeti Elegance,Hyderabad,10715.39,2010,110009,Diesel,Manual,First,17,1968,138,5,Skoda,14
4538,Nissan Terrano XV Premium 110 PS,Hyderabad,13030.16,2013,85000,Diesel,Manual,First,19,1461,108,5,Nissan,11
4539,Volkswagen Polo Diesel Comfortline 1.2L,Pune,4430.25,2010,84000,Diesel,Manual,Second,22,1199,73,5,Volkswagen,14
4540,BMW 3 Series 320d,Mumbai,16096.08,2011,51000,Diesel,Automatic,First,22,1995,190,5,BMW,13
4541,Nissan Sunny 2011-2014 XL,Kochi,6085.85,2013,68880,Petrol,Manual,First,16,1498,97,5,Nissan,11
4542,Maruti Alto K10 VXI AGS,Chennai,6515.08,2017,5500,Petrol,Automatic,First,24,998,67,5,Maruti,7
4543,Maruti Ritz ZXI,Coimbatore,9458.36,2016,40052,Petrol,Manual,First,21,1197,85,5,Maruti,8
4544,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,59356.21,2016,47293,Diesel,Automatic,First,14,1968,174,5,Audi,8
4545,Hyundai Verna CRDi SX,Hyderabad,9964.24,2013,79663,Diesel,Manual,First,16,1493,110,5,Hyundai,11
4546,Honda Amaze S i-Dtech,Jaipur,6515.08,2013,63000,Diesel,Manual,Second,25,1498,98,5,Honda,11
4547,Honda City i DTEC SV,Kolkata,7281.56,2014,45000,Diesel,Manual,First,26,1498,98,5,Honda,10
4548,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,27148.72,2014,56501,Diesel,Automatic,First,12,2755,174,7,Toyota,10
4549,Volkswagen Vento 1.5 TDI Highline,Jaipur,8967.82,2015,58000,Diesel,Manual,First,20,1498,103,5,Volkswagen,9
4550,BMW 5 Series 520d Luxury Line,Coimbatore,26474.22,2011,51602,Diesel,Automatic,First,22,1995,190,5,BMW,13
4551,BMW 3 Series 320d Sedan,Hyderabad,14179.88,2007,74199,Diesel,Automatic,First,16,1995,181,5,BMW,17
4552,Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,19545.24,2017,25000,Petrol,Automatic,First,13,1591,121,5,Hyundai,7
4553,BMW 3 Series Luxury Line,Pune,41389.92,2016,70000,Diesel,Automatic,Second,21,1995,190,5,BMW,8
4554,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,32192.16,2013,25000,Diesel,Automatic,Second,14,2143,167,5,Mercedes-Benz,11
4555,Maruti Swift Dzire VDI,Hyderabad,12187.03,2017,22000,Diesel,Manual,First,26,1248,74,5,Maruti,7
4556,Maruti Celerio ZXI,Hyderabad,6898.32,2015,47020,Petrol,Manual,Second,23,998,67,5,Maruti,9
4557,BMW 3 Series 320d GT Luxury Line,Mumbai,51737.4,2017,8000,Diesel,Automatic,First,19,1995,187,5,BMW,7
4558,Audi Q7 4.2 TDI Quattro Technology,Delhi,26842.13,2010,73000,Diesel,Automatic,First,11,4134,335,7,Audi,14
4559,Honda Jazz V,Kochi,10424.13,2017,36973,Petrol,Manual,First,18,1199,88,5,Honda,7
4560,Tata Nano Cx BSIV,Coimbatore,2575.37,2014,42083,Petrol,Manual,First,25,624,37,4,Tata,10
4561,Maruti Alto 800 2016-2019 LXI,Chennai,4445.58,2016,61000,Petrol,Manual,First,24,796,47,5,Maruti,8
4562,Maruti Wagon R VXI,Mumbai,4844.15,2014,43628,Petrol,Manual,First,22,998,67,5,Maruti,10
4563,Hyundai Xcent 1.1 CRDi Base,Jaipur,5978.54,2014,60000,Diesel,Manual,First,24,1120,71,5,Hyundai,10
4564,Chevrolet Beat LT,Delhi,2989.27,2010,54000,Petrol,Manual,Second,17,1199,76,5,Chevrolet,14
4565,Jaguar XF 2.2 Litre Luxury,Kochi,40654.1,2015,27001,Diesel,Automatic,First,16,2179,187,5,Jaguar,9
4566,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,13796.64,2010,52000,Diesel,Automatic,First,18,1968,167,5,Volkswagen,14
4567,Hyundai i20 Asta 1.4 CRDi,Hyderabad,6898.32,2012,80000,Diesel,Manual,First,21,1396,88,5,Hyundai,12
4568,Mitsubishi Pajero 2.8 SFX,Chennai,13413.4,2008,160000,Diesel,Manual,First,10,2835,107,6,Mitsubishi,16
4569,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,17629.04,2018,3300,Diesel,Automatic,First,24,1248,88,5,Maruti,6
4570,Maruti Alto K10 LXI,Delhi,4598.88,2016,35027,Petrol,Manual,First,24,998,67,5,Maruti,8
4571,Hyundai EON Magna Plus,Coimbatore,5809.92,2015,26568,Petrol,Manual,First,21,814,55,5,Hyundai,9
4572,Maruti Ciaz VDi Plus SHVS,Ahmedabad,9197.76,2015,59000,Diesel,Manual,First,28,1248,88,5,Maruti,9
4573,Hyundai Creta 1.6 CRDi SX Option,Bangalore,20311.72,2016,51000,Diesel,Manual,First,19,1582,126,5,Hyundai,8
4574,Skoda Superb Ambition 2.0 TDI CR AT,Delhi,12263.68,2012,56400,Diesel,Automatic,First,17,1968,138,5,Skoda,12
4575,Volkswagen Polo 1.5 TDI Highline,Hyderabad,8891.17,2015,80000,Diesel,Manual,First,20,1498,88,5,Volkswagen,9
4576,BMW 5 Series 520d Sedan,Delhi,21231.5,2012,72000,Diesel,Automatic,Third,18,1616,112,5,BMW,12
4577,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,20694.96,2013,107000,Diesel,Manual,Second,12,2494,100,7,Toyota,11
4578,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,38324.0,2014,100000,Diesel,Automatic,First,14,2143,203,5,Mercedes-Benz,10
4579,Volkswagen Polo 1.5 TDI Highline,Kochi,8415.95,2016,59998,Diesel,Manual,First,20,1498,88,5,Volkswagen,8
4580,Audi Q3 2.0 TDI,Hyderabad,29126.24,2013,105000,Diesel,Automatic,First,17,1968,150,5,Audi,11
4581,Hyundai i20 1.2 Magna,Kolkata,3832.4,2011,36000,Petrol,Manual,First,18,1197,80,5,Hyundai,13
4582,Hyundai i10 Sportz 1.1L,Kolkata,4598.88,2015,24350,Petrol,Manual,Second,19,1086,68,5,Hyundai,9
4583,Tata Tigor 1.05 Revotorq XT,Kochi,10178.85,2018,28973,Diesel,Manual,First,24,1047,69,5,Tata,6
4584,Hyundai EON Era,Kochi,4920.8,2017,8243,Petrol,Manual,First,21,814,55,5,Hyundai,7
4585,Hyundai Santro Xing GLS,Chennai,2376.09,2009,136642,Petrol,Manual,Second,17,1086,62,5,Hyundai,15
4586,Hyundai Santro Xing GLS,Hyderabad,3970.37,2011,60000,Petrol,Manual,First,17,1086,62,5,Hyundai,13
4587,Mahindra Scorpio SLX,Chennai,6131.84,2008,100000,Diesel,Manual,Second,12,2609,120,8,Mahindra,16
4588,Honda City i-VTEC S,Jaipur,5932.56,2010,48689,Petrol,Manual,First,17,1497,117,5,Honda,14
4589,Maruti Vitara Brezza ZDi,Bangalore,14946.36,2017,45000,Diesel,Manual,First,24,1248,88,5,Maruti,7
4590,Audi A4 35 TDI Technology Edition,Kochi,50449.71,2019,38163,Diesel,Automatic,First,17,1968,174,5,Audi,5
4591,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,25677.08,2011,43800,Diesel,Automatic,Second,14,2143,203,5,Mercedes-Benz,13
4592,Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2912.62,2007,92000,Petrol,Manual,First,13,1799,130,5,Honda,17
4593,Hyundai i20 Magna 1.2,Kochi,10102.21,2017,14064,Petrol,Manual,First,18,1197,81,5,Hyundai,7
4594,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,48947.41,2017,42366,Diesel,Automatic,First,15,1968,174,5,Audi,7
4595,Honda City i DTEC VX,Jaipur,11113.96,2014,76551,Diesel,Manual,First,25,1498,98,5,Honda,10
4596,Hyundai i10 Era 1.1 iTech SE,Pune,2912.62,2008,72672,Petrol,Manual,First,19,1086,68,5,Hyundai,16
4597,Maruti Swift VDI BSIV,Kolkata,5442.01,2015,45000,Diesel,Manual,First,25,1248,74,5,Maruti,9
4598,Ford Endeavour 3.0L 4X4 AT,Hyderabad,14179.88,2012,91696,Diesel,Automatic,First,11,2953,153,7,Ford,12
4599,Ford Ikon 1.3 Flair,Kochi,2529.38,2009,66484,Petrol,Manual,First,13,1299,70,5,Ford,15
4600,BMW X1 sDrive 20d xLine,Coimbatore,56167.65,2019,15456,Diesel,Automatic,First,20,1995,190,5,BMW,5
4601,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,24527.36,2011,55000,Diesel,Automatic,Second,14,2143,203,5,Mercedes-Benz,13
4602,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,8247.32,2019,21112,CNG,Manual,First,15,1196,73,5,Maruti,5
4603,Honda Jazz Select Edition,Pune,4828.82,2011,98000,Petrol,Manual,First,16,1616,112,5,Honda,13
4604,Honda Amaze S i-Dtech,Ahmedabad,6668.38,2014,61297,Diesel,Manual,First,25,1498,98,5,Honda,10
4605,Maruti Zen LXi - BS III,Hyderabad,1839.55,2006,80000,Petrol,Manual,Second,17,993,60,5,Maruti,18
4606,Hyundai i20 Magna,Jaipur,6285.14,2013,59000,Petrol,Manual,Second,18,1197,80,5,Hyundai,11
4607,BMW X5 3.0d,Chennai,28743.0,2009,150000,Diesel,Automatic,First,11,2993,235,5,BMW,15
4608,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,21124.19,2017,60083,Diesel,Manual,First,19,1582,126,5,Hyundai,7
4609,Maruti Swift Dzire LDI,Kolkata,6131.84,2016,85450,Diesel,Manual,First,26,1248,74,5,Maruti,8
4610,Maruti Swift VDI,Jaipur,6637.72,2013,88000,Diesel,Manual,First,22,1248,74,5,Maruti,11
4611,Hyundai Grand i10 1.2 CRDi Asta,Kochi,8323.97,2015,81828,Diesel,Manual,First,24,1186,73,5,Hyundai,9
4612,Ford Figo Aspire 1.2 Ti-VCT Trend,Mumbai,7511.5,2016,18000,Petrol,Manual,First,18,1196,86,5,Ford,8
4613,BMW X5 X5 M,Chennai,107307.2,2017,15000,Diesel,Automatic,First,15,2993,258,5,BMW,7
4614,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,39090.48,2016,34000,Diesel,Automatic,First,11,2143,167,5,Mercedes-Benz,8
4615,Hyundai Grand i10 AT Asta,Ahmedabad,7818.1,2015,46000,Petrol,Automatic,First,18,1197,82,5,Hyundai,9
4616,Hyundai Verna 1.6 SX CRDi (O),Hyderabad,10270.83,2013,48158,Diesel,Manual,First,22,1582,126,5,Hyundai,11
4617,BMW 5 Series 525d Sedan,Hyderabad,40623.44,2013,93000,Diesel,Automatic,First,16,2993,218,5,BMW,11
4618,Nissan Micra Diesel XV Premium,Ahmedabad,5978.54,2013,71007,Diesel,Manual,First,23,1461,63,5,Nissan,11
4619,Maruti SX4 ZXI MT BSIV,Pune,4138.99,2010,63067,Petrol,Manual,Second,15,1586,103,5,Maruti,14
4620,Tata Manza Aura Quadrajet BS IV,Hyderabad,4522.23,2011,70259,Diesel,Manual,First,21,1248,88,5,Tata,13
4621,Audi A4 2.0 TDI Multitronic,Ahmedabad,35258.08,2015,13000,Diesel,Automatic,First,16,1968,140,5,Audi,9
4622,Maruti Swift Ldi BSIV,Pune,3817.07,2009,140000,Diesel,Manual,Second,17,1248,75,5,Maruti,15
4623,Maruti Swift LDI Optional,Jaipur,6898.32,2015,130000,Diesel,Manual,First,25,1248,74,5,Maruti,9
4624,Toyota Corolla Altis Diesel D4DJ,Delhi,6898.32,2011,89401,Diesel,Manual,First,21,1364,87,5,Toyota,13
4625,Honda Jazz 1.5 VX i DTEC,Hyderabad,10577.42,2015,67000,Diesel,Manual,First,27,1498,98,5,Honda,9
4626,BMW 6 Series 650i Coupe,Kochi,31762.93,2010,65329,Petrol,Automatic,First,7,4395,450,4,BMW,14
4627,Skoda Fabia 1.2 Petrol Active,Jaipur,3387.84,2010,72000,Petrol,Manual,First,16,1198,73,5,Skoda,14
4628,Fiat Siena 1.2 ELX,Jaipur,843.13,2001,70000,Petrol,Manual,Third,17,1242,112,5,Fiat,23
4629,Land Rover Freelander 2 HSE,Mumbai,21308.14,2011,82000,Diesel,Automatic,Second,12,2179,187,5,Land,13
4630,Ford Fiesta 1.6 ZXi Duratec,Pune,2238.12,2010,85000,Petrol,Manual,First,15,1596,101,5,Ford,14
4631,Hyundai Verna SX CRDi AT,Pune,9197.76,2012,83000,Diesel,Automatic,First,19,1582,126,5,Hyundai,12
4632,Renault KWID 1.0 RXT Optional,Jaipur,4598.88,2016,26000,Petrol,Manual,First,21,999,67,5,Renault,8
4633,Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,5365.36,2012,27000,Diesel,Manual,First,22,1248,88,5,Tata,12
4634,Hyundai i20 Active 1.4 SX,Kochi,11635.17,2018,37746,Diesel,Manual,First,21,1396,88,5,Hyundai,6
4635,Maruti SX4 Zxi BSIII,Mumbai,3050.59,2009,63274,Petrol,Manual,Second,15,1586,104,5,Maruti,15
4636,Renault KWID RXT,Hyderabad,5825.25,2016,25000,Petrol,Manual,First,25,799,53,5,Renault,8
4637,Mahindra Xylo E4 ABS BS III,Bangalore,6131.84,2013,197000,Diesel,Manual,First,11,2498,112,7,Mahindra,11
4638,Hyundai EON D Lite Plus,Bangalore,4522.23,2013,45010,Petrol,Manual,Second,21,814,55,5,Hyundai,11
4639,Honda Amaze VX i-DTEC,Delhi,5748.6,2013,75348,Diesel,Manual,First,25,1498,98,5,Honda,11
4640,Volkswagen Polo Diesel Highline 1.2L,Kolkata,3832.4,2010,90110,Diesel,Manual,First,22,1199,73,5,Volkswagen,14
4641,Honda City 1.5 V MT,Pune,5748.6,2011,102013,Petrol,Manual,First,17,1497,118,5,Honda,13
4642,Toyota Fortuner 4x2 AT,Pune,33725.12,2015,36000,Diesel,Automatic,First,12,2982,168,7,Toyota,9
4643,Honda Amaze E i-Vtech,Kochi,9412.37,2017,37578,Petrol,Manual,First,18,1198,86,5,Honda,7
4644,BMW 1 Series 118d Base,Pune,24527.36,2015,46001,Diesel,Automatic,First,20,1995,143,5,BMW,9
4645,Maruti Celerio VXI AT,Hyderabad,5748.6,2014,46559,Petrol,Automatic,First,23,998,67,5,Maruti,10
4646,Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,18012.28,2015,48000,Diesel,Manual,First,12,2494,100,8,Toyota,9
4647,Jaguar XF 2.2 Litre Luxury,Pune,36791.04,2013,46000,Diesel,Automatic,Second,16,2179,187,5,Jaguar,11
4648,Honda WRV i-VTEC VX,Hyderabad,13643.34,2017,15000,Petrol,Manual,First,17,1199,88,5,Honda,7
4649,BMW X1 sDrive20d,Chennai,15329.6,2012,85000,Diesel,Automatic,Third,17,1995,184,5,BMW,12
4650,Skoda Rapid 1.6 MPI AT Elegance,Mumbai,8507.93,2014,32000,Petrol,Automatic,First,14,1598,103,5,Skoda,10
4651,Volkswagen Vento 1.6 Comfortline,Kochi,5503.33,2012,60818,Petrol,Manual,First,16,1598,103,5,Volkswagen,12
4652,Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,17061.84,2019,35188,Diesel,Manual,First,22,1498,98,5,Ford,5
4653,Mahindra XUV500 W6 2WD,Jaipur,11037.31,2012,110000,Diesel,Manual,First,15,2179,140,7,Mahindra,12
4654,Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,4568.22,2014,61000,Diesel,Manual,First,18,1388,67,5,Ford,10
4655,Hyundai Santro Xing GLS,Pune,2606.03,2010,75000,Petrol,Manual,Second,17,1086,62,5,Hyundai,14
4656,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,79713.92,2015,55000,Diesel,Automatic,First,12,2987,224,7,Mercedes-Benz,9
4657,Maruti Alto LXi BSII,Pune,1456.31,2003,69966,Petrol,Manual,First,19,796,46,5,Maruti,21
4658,Honda City i VTEC VX Option,Mumbai,14179.88,2016,42000,Petrol,Manual,First,17,1497,117,5,Honda,8
4659,Hyundai Santa Fe 2WD AT,Bangalore,24910.6,2014,48000,Diesel,Automatic,First,13,2199,194,7,Hyundai,10
4660,Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,32176.83,2015,35000,Diesel,Automatic,First,17,2143,136,5,Mercedes-Benz,9
4661,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,6515.08,2005,128000,Diesel,Manual,Second,12,2494,102,8,Toyota,19
4662,BMW 3 Series 320d Sedan,Bangalore,11037.31,2008,78000,Diesel,Automatic,Second,16,1995,181,5,BMW,16
4663,Maruti Swift ZXI,Hyderabad,6745.02,2011,53080,Petrol,Manual,First,18,1197,85,5,Maruti,13
4664,Volkswagen Vento Petrol Highline,Pune,6515.08,2011,66000,Petrol,Manual,Second,15,1598,103,5,Volkswagen,13
4665,Maruti Ertiga VXI,Ahmedabad,8201.34,2012,25000,Petrol,Manual,First,16,1373,93,7,Maruti,12
4666,Hyundai Grand i10 AT Asta,Coimbatore,9657.65,2016,36139,Petrol,Automatic,Second,18,1197,82,5,Hyundai,8
4667,Hyundai Creta 1.6 CRDi SX,Delhi,19162.0,2017,44000,Diesel,Manual,First,19,1582,126,5,Hyundai,7
4668,Audi A6 3.0 TDI quattro,Ahmedabad,11497.2,2008,50000,Diesel,Automatic,Second,16,2967,241,5,Audi,16
4669,Mahindra XUV500 W8 1.99 mHawk,Delhi,17245.8,2016,81177,Diesel,Manual,First,16,1997,140,7,Mahindra,8
4670,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Mumbai,11727.14,2016,26000,Petrol,Automatic,First,16,1499,110,5,Ford,8
4671,Hyundai Xcent 1.1 CRDi Base,Mumbai,6898.32,2016,100000,Diesel,Manual,First,24,1120,71,5,Hyundai,8
4672,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,11497.2,2014,75000,Diesel,Automatic,First,21,1498,103,5,Volkswagen,10
4673,Mercedes-Benz S-Class 280 AT,Kochi,10884.02,2004,119859,Petrol,Automatic,First,13,2987,210,5,Mercedes-Benz,20
4674,Hyundai i10 Magna,Mumbai,3449.16,2010,55980,Petrol,Manual,First,20,1197,78,5,Hyundai,14
4675,Audi A4 35 TDI Technology Edition,Hyderabad,41389.92,2015,30000,Diesel,Automatic,First,17,1968,174,5,Audi,9
4676,Hyundai i20 Sportz 1.4 CRDi,Pune,6407.77,2012,49700,Diesel,Manual,Second,21,1396,88,5,Hyundai,12
4677,Hyundai Verna 1.4 EX,Chennai,9964.24,2013,79000,Diesel,Manual,First,23,1396,88,5,Hyundai,11
4678,Honda City 1.5 V MT,Delhi,4828.82,2010,65100,Petrol,Manual,First,17,1497,118,5,Honda,14
4679,Maruti Ertiga VDI,Pune,11711.81,2016,54161,Diesel,Manual,First,25,1248,88,7,Maruti,8
4680,Maruti Alto LXi BSII,Hyderabad,3679.1,2011,28619,Petrol,Manual,First,19,796,46,5,Maruti,13
4681,Maruti Wagon R AMT VXI,Mumbai,6515.08,2016,9000,Petrol,Automatic,First,20,998,67,5,Maruti,8
4682,Hyundai Verna 1.6 CRDi AT SX,Kochi,14271.86,2016,42876,Diesel,Automatic,First,19,1582,126,5,Hyundai,8
4683,Maruti Alto LXi BSIII,Bangalore,3663.77,2011,64000,Petrol,Manual,First,19,796,46,5,Maruti,13
4684,Volkswagen Vento 1.6 Comfortline,Kochi,11711.81,2018,20488,Petrol,Manual,Second,16,1598,103,5,Volkswagen,6
4685,Maruti Baleno Zeta 1.2,Delhi,9519.68,2016,21000,Petrol,Manual,First,21,1197,83,5,Maruti,8
4686,Land Rover Freelander 2 TD4 SE,Jaipur,25293.84,2012,119203,Diesel,Automatic,First,17,2179,115,5,Land,12
4687,Honda CR-V 2.0L 2WD AT,Kochi,12600.93,2011,55987,Petrol,Automatic,First,13,1997,153,5,Honda,13
4688,Toyota Fortuner 2.8 2WD MT,Coimbatore,44225.9,2017,72668,Diesel,Manual,First,14,2755,174,7,Toyota,7
4689,Honda City V AT,Mumbai,13030.16,2015,32000,Petrol,Automatic,First,15,1497,116,5,Honda,9
4690,Mercedes-Benz SLK-Class 55 AMG,Bangalore,137966.4,2014,3000,Petrol,Automatic,Second,12,5461,421,2,Mercedes-Benz,10
4691,Honda City i-VTEC S,Mumbai,9979.57,2015,10400,Petrol,Manual,First,17,1497,117,5,Honda,9
4692,Maruti Swift VDI,Mumbai,7128.26,2013,35000,Diesel,Manual,First,22,1248,74,5,Maruti,11
4693,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,12876.86,2013,55101,Petrol,Automatic,First,14,1794,138,5,Toyota,11
4694,Toyota Etios Cross 1.4L VD,Bangalore,8814.52,2014,57464,Diesel,Manual,First,23,1364,67,5,Toyota,10
4695,Maruti Wagon R LX,Jaipur,1701.59,2006,110000,Petrol,Manual,First,18,998,67,5,Maruti,18
4696,Fiat Punto 1.2 Dynamic,Kochi,6024.53,2017,17941,Petrol,Manual,First,15,1616,112,5,Fiat,7
4697,Mercedes-Benz E-Class 2015-2017 E 200 CGI,Mumbai,26443.56,2014,72000,Petrol,Automatic,First,12,1991,184,5,Mercedes-Benz,10
4698,Jaguar XF Aero Sport Edition,Delhi,49054.72,2012,16000,Diesel,Automatic,First,16,2179,187,5,Jaguar,12
4699,Hyundai i20 Sportz Petrol,Kochi,5288.71,2011,62020,Petrol,Manual,First,17,1197,80,5,Hyundai,13
4700,Land Rover Freelander 2 SE,Pune,35258.08,2014,85000,Diesel,Automatic,Second,12,2179,147,5,Land,10
4701,Hyundai Elite i20 Petrol Sportz,Kochi,11221.27,2018,14223,Petrol,Manual,First,18,1197,81,5,Hyundai,6
4702,Honda Amaze S i-Vtech,Jaipur,6745.02,2014,41210,Petrol,Manual,First,18,1198,86,5,Honda,10
4703,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,72585.66,2015,20000,Diesel,Automatic,First,17,2987,165,5,Mercedes-Benz,9
4704,Maruti Alto 800 VXI,Coimbatore,6315.8,2016,18043,Petrol,Manual,First,22,796,47,5,Maruti,8
4705,Toyota Innova Crysta 2.8 ZX AT,Chennai,29892.72,2016,80000,Diesel,Automatic,First,11,2755,171,7,Toyota,8
4706,Hyundai Grand i10 AT Asta,Hyderabad,9504.35,2016,21000,Petrol,Automatic,First,18,1197,82,5,Hyundai,8
4707,BMW X3 xDrive30d M Sport,Bangalore,68983.2,2016,49000,Diesel,Automatic,First,16,2993,258,5,BMW,8
